comment_id,video_id,video_title,channel_title,author,comment_text,published_at,like_count,reply_count,service_category,clean_text,tokens_analisis,topic_category,sentiment_label,sentiment_score
Ugwn5IY-3uYRMAsBqSJ4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@dimelosuriel,No funciona,2025-08-27T18:52:25Z,0,0,Red Móvil y Cobertura 5G,no funciona,funciona,Experiencia General de Marca,NEUTRO,0.6
UgwkwDkj-RXkRXUl-5Z4AaABAg,Y_podfZuCJ8,La red 5G de Claro llega a más ciudades,Claro RD,@JOSEANTONIOKASTJAKPRESI2026,Pésimo Internetttt; Peor Qué Petro....,2025-08-27T09:16:05Z,2,2,Fibra Óptica e Internet Hogar,pe simo internetttt peor que petro,simo internetttt peor petro,Fibra Óptica e Internet Hogar,NEGATIVO,0.75
UgyVbAJeGMguwVcfYs54AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@Lareinaesthere5u,Una pregunta cómo se hace en un tcl,2025-08-24T13:26:23Z,5,0,Red Móvil y Cobertura 5G,una pregunta co mo se hace en un tcl,pregunta hace tcl,Experiencia General de Marca,NEUTRO,0.6
UgwAq0ifmlRksH47keB4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@yomarisguerrero4408,Gracias 😊,2025-08-23T16:15:01Z,0,0,Experiencia General de Marca,gracias,gracias,Experiencia General de Marca,NEUTRO,0.6
UgxflG3zZyooHQkQ-3t4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@edgarnavarroflores6993,Paquetico patético jajajajja,2025-08-22T22:05:31Z,0,0,Planes y Promociones,paquetico pate tico jajajajja,paquetico pate tico jajajajja,Experiencia General de Marca,NEUTRO,0.6
UgwoTjmKZTHCGALpGG54AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@edgarnavarroflores6993,No te entendí ni madres chico oye chico valió cabeza chico,2025-08-22T22:05:03Z,0,0,Experiencia General de Marca,no te entendi ni madres chico oye chico valio cabeza chico,entendi madres chico oye chico valio cabeza chico,Experiencia General de Marca,NEUTRO,0.6
UgwKa47JAK4zYy-X2dR4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@MichelleRamos_w,Helli,2025-08-20T16:14:10Z,0,0,Experiencia General de Marca,helli,helli,Experiencia General de Marca,NEUTRO,0.6
UgwyYt5vMmqZiD72D8h4AaABAg,lAvgw83L_dw,Claro RD - Activa la Red 5G en tu iPhone,Claro RD,@angelicaajimenez9088,A mi solo me sale la opción LTE Y 3G,2025-08-18T17:25:54Z,12,0,Red Móvil y Cobertura 5G,a mi solo me sale la opcio n lte y g,solo sale opcio lte,Red Móvil y Cobertura 5G,NEUTRO,0.6
Ugxx24HqTSKkWQLADOR4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@LaNieves06,"Ya me e tragado 3 regaños de parte de mis padres porque se me gasta el saldo y yo no llamo a nadie, ya es la pta tercera vez que de la nada ya no tengo saldo, necesito saber que  hacer",2025-08-15T13:46:29Z,10,4,Experiencia General de Marca,ya me e tragado regan os de parte de mis padres porque se me gasta el saldo y yo no llamo a nadie ya es la pta tercera vez que de la nada ya no tengo saldo necesito saber que hacer,tragado regan parte padres gasta saldo llamo nadie pta tercera vez saldo necesito saber hacer,Experiencia General de Marca,NEUTRO,0.6
Ugz9jiBHJG_2hy70M_14AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@CleysonGranda,Ese es para operador BITEL?,2025-08-14T12:55:15Z,1,0,Experiencia General de Marca,ese es para operador bitel,operador bitel,Experiencia General de Marca,NEUTRO,0.6
Ugxi50CPwvMIsa0WWxl4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@Jnagomez,"Galaxy s24 ultra, vengo usando 5g desde  10 meses, y desde el mes pasado no me carga 5g, le coloco una sim card de mi esposa de la compañía altice y entra en 5g, fui a servicio técnico y no han podido darme una solución",2025-08-14T03:05:58Z,0,7,Red Móvil y Cobertura 5G,galaxy s ultra vengo usando g desde meses y desde el mes pasado no me carga g le coloco una sim card de mi esposa de la compan i a altice y entra en g fui a servicio te cnico y no han podido darme una solucio n,galaxy ultra vengo usando meses mes pasado carga coloco sim card esposa compan altice entra servicio cnico podido darme solucio,Red Móvil y Cobertura 5G,NEUTRO,0.6
Ugy_K0RQ5RceXpOZsTZ4AaABAg,km5bSERHQuQ,cómo poner señal 5g en tu teléfono,Claro RD,@botsitork9,Ayudame bro tengo un galaxy a32,2025-08-13T07:45:20Z,2,1,Red Móvil y Cobertura 5G,ayudame bro tengo un galaxy a,ayudame bro galaxy,Experiencia General de Marca,NEUTRO,0.6
Ugww68GP5XPATCgNzVp4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@MariaRuiz-yc8fu,Compré rouming a República no me dieron el servicio y cuando llegó la factura pase de pagar $34.800 a $234.199,2025-08-11T17:25:07Z,6,0,Atención al Cliente y Soporte,compre rouming a repu blica no me dieron el servicio y cuando llego la factura pase de pagar a,compre rouming repu blica dieron servicio llego factura pase pagar,Atención al Cliente y Soporte,NEUTRO,0.6
UgzKsptNrnJeYibJIFx4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@NenaMancillas-v7y1k,Ok,2025-08-10T18:26:12Z,0,0,Experiencia General de Marca,ok,,Experiencia General de Marca,NEUTRO,0.6
UgzLztssUnJR11-fjS94AaABAg,lAvgw83L_dw,Claro RD - Activa la Red 5G en tu iPhone,Claro RD,@verlineluissaint671,"No es difícil, primero toca general y segundo actualización de software y después vas a dejar que descargue después vas a tocar red celular después tú vas a activar opciones  después vos y datos y para terminar vas a tocar el primero 5G automática y ya👌🏽",2025-08-07T02:19:00Z,0,1,Red Móvil y Cobertura 5G,no es difi cil primero toca general y segundo actualizacio n de software y despue s vas a dejar que descargue despue s vas a tocar red celular despue s tu vas a activar opciones despue s vos y datos y para terminar vas a tocar el primero g automa tica y ya,difi cil primero toca general segundo actualizacio software despue vas dejar descargue despue vas tocar red celular despue vas activar opciones despue vos datos terminar vas tocar primero automa tica,Red Móvil y Cobertura 5G,NEUTRO,0.6
UgwJrUEYB4evuQIpcFV4AaABAg,QjLuuKrVvjA,claro es una mierda llamada  a  claro mal servicio,Claro RD,@marysoto7406,Nokia claro llamada,2025-08-02T00:10:15Z,0,0,Atención al Cliente y Soporte,nokia claro llamada,nokia llamada,Experiencia General de Marca,NEUTRO,0.6
UgxpEQfwAeIsXUiOoZx4AaABAg,QjLuuKrVvjA,claro es una mierda llamada  a  claro mal servicio,Claro RD,@marysoto7406,Entel Colombia no existe???,2025-08-01T23:46:29Z,0,0,Atención al Cliente y Soporte,entel colombia no existe,entel colombia existe,Experiencia General de Marca,NEUTRO,0.6
UgzjaFcy8lVb5bt9B9V4AaABAg,QjLuuKrVvjA,claro es una mierda llamada  a  claro mal servicio,Claro RD,@marysoto7406,Nokia llamada,2025-08-01T23:45:13Z,0,0,Atención al Cliente y Soporte,nokia llamada,nokia llamada,Experiencia General de Marca,NEUTRO,0.6
UgzfOa2mTcNDx-g3a994AaABAg,QjLuuKrVvjA,claro es una mierda llamada  a  claro mal servicio,Claro RD,@marysoto7406,Samsung Galaxy S3 Mimi,2025-08-01T23:43:59Z,0,0,Atención al Cliente y Soporte,samsung galaxy s mimi,samsung galaxy mimi,Experiencia General de Marca,NEUTRO,0.6
UgxvHqoyCA9QjOV1TxR4AaABAg,QjLuuKrVvjA,claro es una mierda llamada  a  claro mal servicio,Claro RD,@marysoto7406,Otro lado,2025-08-01T20:26:19Z,0,0,Atención al Cliente y Soporte,otro lado,lado,Experiencia General de Marca,NEUTRO,0.6
UgzqCHiA2jfua72A9Hp4AaABAg,QjLuuKrVvjA,claro es una mierda llamada  a  claro mal servicio,Claro RD,@marysoto7406,Claro compañia telefonica mmmmmm cotes internet,2025-08-01T20:25:59Z,0,0,Fibra Óptica e Internet Hogar,claro compan ia telefonica mmmmmm cotes internet,compan telefonica mmmmmm cotes internet,Fibra Óptica e Internet Hogar,NEUTRO,0.6
UgyMimezvp-pwBJGpol4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@luzalalcancedetodos,No pueden facilitar un simple número para onformes,2025-07-30T22:44:19Z,0,0,Atención al Cliente y Soporte,no pueden facilitar un simple nu mero para onformes,pueden facilitar simple mero onformes,Red Móvil y Cobertura 5G,NEUTRO,0.6
Ugx_LFjrkH_Y3IiFXg54AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@bethaniapolanco6222,El mío no dice solo llega a 4G pero igual nunca la coge y la señal está pésima 😢😢😢 es un redmi A5,2025-07-30T19:32:11Z,2,1,Red Móvil y Cobertura 5G,el mi o no dice solo llega a g pero igual nunca la coge y la sen al esta pe sima es un redmi a,dice solo llega igual nunca coge sen sima redmi,Red Móvil y Cobertura 5G,NEUTRO,0.6
Ugw51JKW-_h69rrPrqd4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@miguelinbonilla6259,Tengo un s21ultra  y solo pone 4G+,2025-07-29T00:41:06Z,1,0,Red Móvil y Cobertura 5G,tengo un s ultra y solo pone g,ultra solo pone,Red Móvil y Cobertura 5G,NEUTRO,0.6
Ugye9y809SqspH73ql54AaABAg,OwIQi9ngosg,La red 5G de Claro llega a más ciudades,Claro RD,@josedelossantostenjoparra1944,Por favor tratemen con cuidado soy Discapacitado mis enfermedades son: 1) Blefaroespasmo Bilateral Severo 2) Polineuropatía Acsono Mielininica.en las cuatro extremidades y.3) Sialorrea,2025-07-26T19:42:38Z,0,0,Red Móvil y Cobertura 5G,por favor tratemen con cuidado soy discapacitado mis enfermedades son blefaroespasmo bilateral severo polineuropati a acsono mielininica en las cuatro extremidades y sialorrea,favor tratemen cuidado discapacitado enfermedades blefaroespasmo bilateral severo polineuropati acsono mielininica cuatro extremidades sialorrea,Experiencia General de Marca,NEUTRO,0.6
UgzsQynIJw4RapfOHP14AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@jose6420251,Como comunicarme,2025-07-23T11:43:17Z,0,0,Atención al Cliente y Soporte,como comunicarme,comunicarme,Experiencia General de Marca,NEUTRO,0.6
UgybbV51VjXFeXGxlqh4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@OscarArmandoChávezMéndez-l7i,Acabo de recargar y no he recibido mi beneficio de recarg,2025-07-23T01:58:46Z,1,1,Atención al Cliente y Soporte,acabo de recargar y no he recibido mi beneficio de recarg,acabo recargar recibido beneficio recarg,Facturación y Tarifas,NEUTRO,0.6
UgwkC76UlLGIyNUjujl4AaABAg,OwIQi9ngosg,La red 5G de Claro llega a más ciudades,Claro RD,@katherineruiz9323,"Me ofende que Claro siempre quiera meterle a uno un plan postpago, ahora es 5G solo para plan postpago y no lo dicen claramente ni cuando uno llama. Qué me acerque a una de las sucursales físicas cuando llamé a la línea de atención, ojalá no me ofrezcan ese postpago porque me llevo mi plata a otro operador, a la mala nada. Tienen tanta plata que no entiendo cuál es el hambre por meterme a postpago",2025-07-17T16:52:43Z,0,0,Red Móvil y Cobertura 5G,me ofende que claro siempre quiera meterle a uno un plan postpago ahora es g solo para plan postpago y no lo dicen claramente ni cuando uno llama que me acerque a una de las sucursales fi sicas cuando llame a la li nea de atencio n ojala no me ofrezcan ese postpago porque me llevo mi plata a otro operador a la mala nada tienen tanta plata que no entiendo cua l es el hambre por meterme a postpago,ofende siempre quiera meterle plan postpago ahora solo plan postpago dicen claramente llama acerque sucursales sicas llame nea atencio ojala ofrezcan postpago llevo plata operador mala tanta plata entiendo cua hambre meterme postpago,Red Móvil y Cobertura 5G,NEUTRO,0.6
Ugy_8IU5UG3L1tztxPF4AaABAg,km5bSERHQuQ,cómo poner señal 5g en tu teléfono,Claro RD,@AuriaCaquias,Tengo un moto motorola g85 5g dónde encuentro esa opción 😢,2025-07-14T17:47:56Z,0,4,Red Móvil y Cobertura 5G,tengo un moto motorola g g do nde encuentro esa opcio n,moto motorola nde encuentro opcio,Red Móvil y Cobertura 5G,NEUTRO,0.6
Ugz8Rr97hcQyOePXXZV4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@ismaelgonzalez6319,"Otra vez mi línea sin internet ni llamadas ni mensajes
Y ayer recargue y active el plan",2025-07-12T13:22:37Z,12,0,Fibra Óptica e Internet Hogar,otra vez mi li nea sin internet ni llamadas ni mensajes y ayer recargue y active el plan,vez nea internet llamadas mensajes ayer recargue active plan,Fibra Óptica e Internet Hogar,NEUTRO,0.6
UgzyL-IvarZooGuSHpR4AaABAg,lAvgw83L_dw,Claro RD - Activa la Red 5G en tu iPhone,Claro RD,@enmanuellopezvicente8172,Eso no sirve para nada,2025-07-04T03:45:21Z,0,0,Red Móvil y Cobertura 5G,eso no sirve para nada,sirve,Experiencia General de Marca,NEUTRO,0.6
Ugwn3xamkm8YErOjYWV4AaABAg,km5bSERHQuQ,cómo poner señal 5g en tu teléfono,Claro RD,@happyday203-y1c,Tengo un Redmi 13 no tiene la opcion de potencia,2025-07-04T01:36:32Z,1,0,Red Móvil y Cobertura 5G,tengo un redmi no tiene la opcion de potencia,redmi opcion potencia,Experiencia General de Marca,NEUTRO,0.6
UgxAkSfmS_Mch__oUkB4AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@moiseszuniga6559,Nesesito contactarme con un ejecutivo,2025-07-03T18:15:02Z,0,0,Atención al Cliente y Soporte,nesesito contactarme con un ejecutivo,nesesito contactarme ejecutivo,Experiencia General de Marca,NEUTRO,0.6
UgzUAyE_91Pb36SSMgZ4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@elmani12,Ya tengo 5G en mi poco F6 😍,2025-06-30T16:36:55Z,3,2,Red Móvil y Cobertura 5G,ya tengo g en mi poco f,,Red Móvil y Cobertura 5G,NEUTRO,0.6
UgxlMDOV8ZAs8wFpSRd4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@gamalypeña,"Yo tengo la e-sim y tengo el 5g activado y nunca pero nunca ha entrado dn claro, en la otra compañía si me dntra",2025-06-30T00:24:21Z,0,1,Red Móvil y Cobertura 5G,yo tengo la e sim y tengo el g activado y nunca pero nunca ha entrado dn claro en la otra compan i a si me dntra,sim activado nunca nunca entrado compan dntra,Red Móvil y Cobertura 5G,NEUTRO,0.6
Ugwt7Z9TjGrgKX27TZh4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@DDOSAMANOTTIOSAMA-z8k,Una pregunta te puedo decir cómo se puede activar el 5g es que el mío es un tecno spark pro 10 y no veo el 5g,2025-06-25T14:47:32Z,4,4,Red Móvil y Cobertura 5G,una pregunta te puedo decir co mo se puede activar el g es que el mi o es un tecno spark pro y no veo el g,pregunta puedo decir puede activar tecno spark pro veo,Red Móvil y Cobertura 5G,NEUTRO,0.6
UgxXLHndMKeqA_bxYkN4AaABAg,zE4mlgdWzYg,como configurar Apn 5G 4G claro Dominicana,Claro RD,@Ricky_Garcia_oficial,Gracias 🎉❤,2025-06-22T15:50:55Z,0,0,Red Móvil y Cobertura 5G,gracias,gracias,Experiencia General de Marca,NEUTRO,0.6
Ugw3iHK7TOSZcMf4PXp4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@carolinacalderon4031,"ME ENCANTA , MI HIJO ME DICE “MAMI Y ES EN SERIO “ . YO LA SUBO A TODO VOLUMEN.",2025-06-22T13:53:53Z,1,0,Experiencia General de Marca,me encanta mi hijo me dice mami y es en serio yo la subo a todo volumen,encanta hijo dice mami serio subo volumen,Experiencia General de Marca,NEUTRO,0.6
Ugyuxs2FdsUObjXzQul4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@MARIOENRIQUEMAZARIEGOS,"Me da risa porque dice que guardemos respetó y claro cada vez es más lento,ni tar 1 minuto y se va,ya parece que nos estafa ya llamó mi familia y no hacen nada y les hablo con buena gana pero quiero el numero de claro psra decirle todo",2025-06-21T20:16:58Z,1,1,Fibra Óptica e Internet Hogar,me da risa porque dice que guardemos respeto y claro cada vez es ma s lento ni tar minuto y se va ya parece que nos estafa ya llamo mi familia y no hacen nada y les hablo con buena gana pero quiero el numero de claro psra decirle todo,risa dice guardemos respeto cada vez lento tar minuto parece estafa llamo familia hacen hablo buena gana quiero numero psra decirle,Fibra Óptica e Internet Hogar,NEGATIVO,0.85
Ugz5nuCCk-Q3cwcX2Mp4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@gloriannadelarosa461,Pero usted no fue directo para lo que yo quería saber 😂,2025-06-17T20:34:32Z,1,1,Atención al Cliente y Soporte,pero usted no fue directo para lo que yo queri a saber,usted directo queri saber,Experiencia General de Marca,NEUTRO,0.6
UgxGQ4Zp1Gx8s4pYM8t4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@arturofunati7256,"💲❤️🔥🚨👽⭕UNA ESTAFA! La limitacion de la velocidad es una basura oiga!  Qué es ilimitado? El uso? Pero con límite de velocidad? Jajajaja No son transparentes! Yo en los ANUNCIOS veo qué presumen de ILIMITADOS Pero nunca dicen qué el uso!  La velocidad de descarga no es ilimitada Si, puedes usar las redes ilimitadas con 128Klbs? No mames! Una foto de buena calidad no pesa menos de 1 Mb!",2025-06-14T21:58:41Z,0,1,Experiencia General de Marca,una estafa la limitacion de la velocidad es una basura oiga que es ilimitado el uso pero con li mite de velocidad risa no son transparentes yo en los anuncios veo que presumen de ilimitados pero nunca dicen que el uso la velocidad de descarga no es ilimitada si puedes usar las redes ilimitadas con klbs no mames una foto de buena calidad no pesa menos de mb,estafa limitacion velocidad basura oiga ilimitado uso mite velocidad risa transparentes anuncios veo presumen ilimitados nunca dicen uso velocidad descarga ilimitada puedes usar redes ilimitadas klbs mames foto buena calidad pesa menos,Experiencia General de Marca,NEGATIVO,0.85
UgxzmET_K0XdHPMy3rh4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@esmerlinperez85434ghjñj,No aparece 5g😢,2025-06-13T22:51:12Z,0,1,Red Móvil y Cobertura 5G,no aparece g,aparece,Red Móvil y Cobertura 5G,NEUTRO,0.6
UgzBMGPsJ1oGoKTj-nd4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@antoni.1001,Y pto pta para cuando?,2025-06-13T21:48:40Z,0,1,Red Móvil y Cobertura 5G,y pto pta para cuando,pto pta,Experiencia General de Marca,NEUTRO,0.6
UgwUxqUhrd-qFCO-DOt4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@sandyvasquez2607,Tengo un galaxy A52 5G y nunca ha funcionado ese famoso 5G en ninguna parte,2025-06-13T20:00:36Z,1,3,Red Móvil y Cobertura 5G,tengo un galaxy a g y nunca ha funcionado ese famoso g en ninguna parte,galaxy nunca funcionado famoso ninguna parte,Red Móvil y Cobertura 5G,NEUTRO,0.6
Ugyu_5H3sKdjb35t4hJ4AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@InmaMedina-e5e,"Me he quedado sin la Aplicación del teléfono y no puedo llámar y vivo sola.Y también ha desaparecido la App del Santander que me informaba de las operaciones en mi cuenta.Por favor devuelvánme mis aplicaciones
Gracias",2025-06-11T03:15:01Z,0,0,Experiencia General de Marca,me he quedado sin la aplicacio n del tele fono y no puedo lla mar y vivo sola y tambie n ha desaparecido la app del santander que me informaba de las operaciones en mi cuenta por favor devuelva nme mis aplicaciones gracias,quedado aplicacio tele fono puedo lla mar vivo sola tambie desaparecido app santander informaba operaciones cuenta favor devuelva nme aplicaciones gracias,Experiencia General de Marca,NEUTRO,0.6
Ugw6gKAEPVevwhW_1V14AaABAg,32ad78KOfW4,CÓMO LLAMAR A SERVICIOS DE CLARO,Claro RD,@AnaHidalgo-t9u,Como pedir presta luka,2025-06-10T07:00:52Z,0,0,Atención al Cliente y Soporte,como pedir presta luka,pedir presta luka,Experiencia General de Marca,NEUTRO,0.6
UgyGX-GNQ7ICzHU_vHp4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@MariGil-me3ic,Para reportar elcelular,2025-06-09T02:33:03Z,2,1,Atención al Cliente y Soporte,para reportar elcelular,reportar elcelular,Planes y Promociones,NEUTRO,0.6
Ugx0xiPyNSJ43L13WOt4AaABAg,qLxWDavp0bg,¿Cómo llamar a CLARO Servicio al cliente? en TODOS los países,Claro RD,@MariGil-me3ic,"Por favor el número grande. En Pereira que no veo, casi",2025-06-09T02:31:31Z,3,1,Atención al Cliente y Soporte,por favor el nu mero grande en pereira que no veo casi,favor mero grande pereira veo casi,Experiencia General de Marca,POSITIVO,0.75
UgyqIzusXBrCQgBegxV4AaABAg,OwIQi9ngosg,La red 5G de Claro llega a más ciudades,Claro RD,@jairopiano3273,"Que va, esta mierda de claro no sirve a cada rato se cae o se vuelve lenta la señal no cargan los vídeos WhatsApp no funciona.. definitivamente no sirve me a tocado solicitar visitas técnicas y nada luego cambio de equipos y nada, luego aumentar las megas y nada, se sigue cayendo y muchas veces por días enteros y los miserables quieren subir hasta los precios.. la verdad es el peor operador q existe en el que me haya podido meter. No saquen excusas mentirosos que en la oficina  tengo Tigo y no pasa ésto... Además no solo es en Bogotá mentirosos... Definitivamente me voy a cambiar.. 🤦🤔",2025-06-07T06:22:29Z,0,0,Fibra Óptica e Internet Hogar,que va esta mierda de claro no sirve a cada rato se cae o se vuelve lenta la sen al no cargan los vi deos whatsapp no funciona definitivamente no sirve me a tocado solicitar visitas te cnicas y nada luego cambio de equipos y nada luego aumentar las megas y nada se sigue cayendo y muchas veces por di as enteros y los miserables quieren subir hasta los precios la verdad es el peor operador q existe en el que me haya podido meter no saquen excusas mentirosos que en la oficina tengo tigo y no pasa e sto adema s no solo es en bogota mentirosos definitivamente me voy a cambiar,mierda sirve cada rato cae vuelve lenta sen cargan deos whatsapp funciona definitivamente sirve tocado solicitar visitas cnicas luego cambio equipos luego aumentar megas sigue cayendo muchas veces enteros miserables quieren subir precios verdad peor operador existe podido meter saquen excusas mentirosos oficina tigo pasa sto adema solo bogota mentirosos definitivamente voy cambiar,Fibra Óptica e Internet Hogar,NEGATIVO,0.75
UgwQ1dTXuUICMl1m2u14AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@josemiguelayalavasquez2955,En mi Google pixel 9 pro XL no me funciona 😢,2025-06-04T01:50:57Z,0,1,Red Móvil y Cobertura 5G,en mi google pixel pro xl no me funciona,google pixel pro funciona,Experiencia General de Marca,NEUTRO,0.6
UgxNxwNc2GBo75QHHm94AaABAg,cXJfXbWC248,👉CON ESTE CODIGO EVITAS que CLARO te CONSUMA SALDO SIN PERMISO.,Claro RD,@Roman_influencer,Kola,2025-06-01T08:19:10Z,0,0,Experiencia General de Marca,kola,kola,Experiencia General de Marca,NEUTRO,0.6
UgwOKovwIVHuJXbkC4d4AaABAg,lAvgw83L_dw,Claro RD - Activa la Red 5G en tu iPhone,Claro RD,@cristinadelacruz7220,Eso lo pasan muy rápido 🤔🤔,2025-05-26T21:52:15Z,2,0,Red Móvil y Cobertura 5G,eso lo pasan muy ra pido,pasan pido,Experiencia General de Marca,NEUTRO,0.6
Ugxm7hvzC-tHwP_Kc3p4AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@annyguerrero630,Yo tengo un poco x4 y no lo puedo hacer,2025-05-26T19:41:30Z,0,0,Red Móvil y Cobertura 5G,yo tengo un poco x y no lo puedo hacer,puedo hacer,Experiencia General de Marca,NEUTRO,0.6
Ugz1kZLCmiYOoQVzr6t4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@claudioauden1459,Dieron un palo con ese temazo! Muy melodioso! Linto tema! La botó melymel y Chimbala! 👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾,2025-05-13T14:38:55Z,0,0,Experiencia General de Marca,dieron un palo con ese temazo muy melodioso linto tema la boto melymel y chimbala,dieron palo temazo melodioso linto tema boto melymel chimbala,Experiencia General de Marca,NEUTRO,0.6
UgywVr5Btaviw0kYsft4AaABAg,zE4mlgdWzYg,como configurar Apn 5G 4G claro Dominicana,Claro RD,@estebantavarez3822,"Me funcionó, gracias",2025-05-13T01:07:53Z,0,0,Red Móvil y Cobertura 5G,me funciono gracias,funciono gracias,Experiencia General de Marca,NEUTRO,0.6
UgypG39ur4SYk9_NfDN4AaABAg,JyYD60E2Vpk,Claro RD - Yo soy Claro - Urbano,Claro RD,@SucesosBorrados,Vale esta chulisimo el anuncio hay dos cosas magistrales el bailecito coreografeado y la chica cantando tiene una voz espectacular 😊,2025-05-06T20:15:13Z,0,0,Experiencia General de Marca,vale esta chulisimo el anuncio hay dos cosas magistrales el bailecito coreografeado y la chica cantando tiene una voz espectacular,vale chulisimo anuncio dos cosas magistrales bailecito coreografeado chica cantando voz espectacular,Red Móvil y Cobertura 5G,NEUTRO,0.6
UgzZuXilXVt9Cp0SZGp4AaABAg,zE4mlgdWzYg,como configurar Apn 5G 4G claro Dominicana,Claro RD,@alabanza-cristianaTV,Yo tengo una tablet que sale 4G pero no tiene chip porque es marca SKY  DEVICE,2025-05-01T21:24:40Z,0,0,Red Móvil y Cobertura 5G,yo tengo una tablet que sale g pero no tiene chip porque es marca sky device,tablet sale chip marca sky device,Red Móvil y Cobertura 5G,NEUTRO,0.6
UgyOUFkKoA8-6JLXVZ14AaABAg,LS31ag67aww,Claro RD - Pasos para activar Red 5G en tu equipo Android,Claro RD,@rogersmithdelossantosdelar5794,Yo tengo un pixel 8 pro y no funciona en 5g he hecho de todo y cambiar SIM card y todo eso,2025-04-29T21:16:34Z,6,9,Red Móvil y Cobertura 5G,yo tengo un pixel pro y no funciona en g he hecho de todo y cambiar sim card y todo eso,pixel pro funciona hecho cambiar sim card,Red Móvil y Cobertura 5G,NEUTRO,0.6
UgwA9zSntGPF8_EOUgh4AaABAg,lAvgw83L_dw,Claro RD - Activa la Red 5G en tu iPhone,Claro RD,@johnHNS,Tengo una ESIM y no funciona el 5G,2025-04-29T21:09:15Z,2,6,Red Móvil y Cobertura 5G,tengo una esim y no funciona el g,esim funciona,Red Móvil y Cobertura 5G,NEUTRO,0.6
